,runtype,run,nranks,epcnt,intvl,pvtcnt,epoch1_wr_min,epoch1_wr_max,load_std,wr_dropped,epoch1_tmin,epoch1_tmax,max_fin_dura,total_io_time,epoch2_wr_min,epoch2_wr_max,epoch3_wr_min,epoch3_wr_max,epoch4_wr_min,epoch4_wr_max,epoch5_wr_min,epoch5_wr_max,epoch6_wr_min,epoch6_wr_max,epoch7_wr_min,epoch7_wr_max,epoch8_wr_min,epoch8_wr_max,epoch9_wr_min,epoch9_wr_max,epoch10_wr_min,epoch10_wr_max,epoch11_wr_min,epoch11_wr_max,epoch12_wr_min,epoch12_wr_max,epoch2_tmin,epoch2_tmax,epoch3_tmin,epoch3_tmax,epoch4_tmin,epoch4_tmax,epoch5_tmin,epoch5_tmax,epoch6_tmin,epoch6_tmax,epoch7_tmin,epoch7_tmax,epoch8_tmin,epoch8_tmax,epoch9_tmin,epoch9_tmax,epoch10_tmin,epoch10_tmax,epoch11_tmin,epoch11_tmax,epoch12_tmin,epoch12_tmax
156,carp-suite-intraepoch-nowrite,14,128,6,750000,512,6200000,12900000,0.107,0,37689.0,37818.0,0.772,237548.787,4500000.0,13900000.0,6100000.0,10900000.0,4500000.0,12200000.0,4099999.0,14700000.0,4800000.0,13500000.0,,,,,,,,,,,,,41420.0,41527.0,41876.0,41995.0,36953.0,37040.0,40599.0,40767.0,38193.0,38402.0,,,,,,,,,,,,
157,carp-suite-intraepoch-nowrite,17,1024,1,750000,512,118800,4099999,0.096,0,19110.0,19304.0,4.015000000000001,19308.334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
158,carp-suite-intraepoch-nowrite,11,1024,1,1000000,1024,196600,4000000,0.304,0,40697.0,59098.0,20731.783,79829.973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
159,carp-suite-intraepoch-nowrite,19,128,6,750000,512,6100000,11500000,0.072,0,37046.0,37146.0,0.637,234434.084,6100000.0,13100000.0,4400000.0,12800000.0,6100000.0,11600000.0,4200000.0,13200000.0,6000000.0,10000000.0,,,,,,,,,,,,,39147.0,39280.0,38598.0,38710.0,38341.0,38465.0,39773.0,39896.0,40803.0,40936.0,,,,,,,,,,,,
160,carp-suite-intraepoch-nowrite,17,128,6,750000,512,4000000,12000000,0.076,0,36374.0,36494.0,0.869,230169.117,4500000.0,13100000.0,6300000.0,10300000.0,5200000.0,12500000.0,5900000.0,13200000.0,6300000.0,11000000.0,,,,,,,,,,,,,38054.0,38227.0,37510.0,37664.0,37410.0,37581.0,38349.0,38523.0,41458.0,41679.0,,,,,,,,,,,,
161,carp-suite-intraepoch-nowrite,12,256,3,750000,512,5100000,15100000,0.076,0,33409.0,33556.0,1.986,100732.926,6100000.0,13600000.0,6100000.0,12800000.0,,,,,,,,,,,,,,,,,,,34018.0,34179.0,32842.0,32996.0,,,,,,,,,,,,,,,,,,
162,carp-suite-intraepoch-nowrite,20,64,12,750000,512,5500000,11200000,0.102,0,50189.0,50286.0,0.653,640073.326,4200000.0,11700000.0,4200000.0,9700000.0,4900000.0,9800000.0,6200000.0,9000000.0,4800000.0,9100000.0,5600000.0,10400000.0,6100000.0,10200000.0,6000000.0,9300000.0,6200000.0,10200000.0,5900000.0,11700000.0,4700000.0,11500000.0,52164.0,52242.0,51448.0,51606.0,54234.0,54349.0,52182.0,52285.0,53566.0,53689.0,53180.0,53257.0,53081.0,53218.0,54471.0,54526.0,54723.0,54849.0,53810.0,53880.0,55803.0,55888.0
163,carp-suite-intraepoch-nowrite,20,256,3,750000,512,4000000,12800000,0.077,0,31267.0,31460.0,1.228,103210.09999999999,6000000.0,13300000.0,6100000.0,13000000.0,,,,,,,,,,,,,,,,,,,37080.0,37223.0,34296.0,34525.0,,,,,,,,,,,,,,,,,,
164,carp-suite-intraepoch-nowrite,18,512,1,750000,512,2300000,13300000,0.07,0,31367.0,31583.0,2.074,31585.207000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
165,carp-suite-intraepoch-nowrite,18,1024,1,750000,512,250200,9200000,0.094,0,23770.0,23974.0,3.807,23977.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
166,carp-suite-intraepoch-nowrite,11,512,1,750000,512,1700000,10000000,0.059,0,32085.0,32293.999999999996,1.771,32296.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
167,carp-suite-intraepoch-nowrite,11,128,6,750000,512,6300000,12100000,0.115,0,35584.0,35702.0,0.897,235564.09300000002,6200000.0,10800000.0,6100000.0,10100000.0,6200000.0,11000000.0,4200000.0,14200000.0,4400000.0,14500000.0,,,,,,,,,,,,,38903.0,39057.0,39010.0,39110.0,39907.0,39995.0,40752.0,40894.0,40674.0,40805.0,,,,,,,,,,,,
168,carp-suite-intraepoch-nowrite,15,128,6,750000,512,6000000,10400000,0.087,0,36083.0,36194.0,0.925,232035.557,4400000.0,11800000.0,6200000.0,11500000.0,4700000.0,9500000.0,6200000.0,11200000.0,4600000.0,12400000.0,,,,,,,,,,,,,39876.0,40066.0,39448.0,39631.0,36189.0,36394.0,39786.0,39922.0,39617.0,39827.0,,,,,,,,,,,,
169,carp-suite-intraepoch-nowrite,15,256,3,750000,512,6300000,13100000,0.091,0,31256.0,31381.0,1.292,104150.00200000001,4900000.0,13700000.0,6000000.0,13800000.0,,,,,,,,,,,,,,,,,,,36368.0,36513.0,36052.0,36255.0,,,,,,,,,,,,,,,,,,
170,carp-suite-intraepoch-nowrite,11,512,1,750000,1024,344900,8600000,0.295,0,58641.0,63367.0,27077.231,90444.564,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
171,carp-suite-intraepoch-nowrite,17,512,1,750000,512,1900000,11100000,0.061,0,32792.0,32977.0,1.784,32978.372,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
172,carp-suite-intraepoch-nowrite,11,512,1,1000000,1024,204000,11600000,0.577,0,62964.0,67121.0,25530.561999999998,92651.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
173,carp-suite-intraepoch-nowrite,15,1024,1,750000,512,276700,4700000,0.099,0,27090.0,27310.0,4.1000000000000005,27313.662,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
174,carp-suite-intraepoch-nowrite,11,1024,1,750000,2048,179300,4099999,0.327,0,40307.0,62530.0,19201.825,81731.669,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
175,carp-suite-intraepoch-nowrite,18,64,12,750000,512,6100000,9400000,0.073,0,51633.0,51702.0,0.632,617304.448,6100000.0,10100000.0,6300000.0,10800000.0,4600000.0,10700000.0,4600000.0,10500000.0,4800000.0,10000000.0,4900000.0,9400000.0,5200000.0,11400000.0,4200000.0,10200000.0,6100000.0,9300000.0,5000000.0,9300000.0,6300000.0,10000000.0,53041.0,53127.0,49737.0,49791.0,49732.0,49798.0,51315.0,51424.0,49862.0,49987.0,50549.0,50641.0,51950.0,52044.0,50828.0,50911.0,53275.0,53379.0,50926.0,50970.0,53463.0,53529.0
176,carp-suite-intraepoch-nowrite,14,1024,1,750000,512,328100,4900000,0.062,0,19751.0,19980.0,4.1450000000000005,19984.275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
177,carp-suite-intraepoch-nowrite,11,1024,1,1000000,2048,178800,4099999,0.327,0,41858.0,45216.0,26838.946,72054.782,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178,carp-suite-intraepoch-nowrite,13,256,3,750000,512,5100000,14200000,0.085,0,32600.0,32720.999999999996,0.929,100891.767,6200000.0,12200000.0,5500000.0,13500000.0,,,,,,,,,,,,,,,,,,,33464.0,33601.0,34425.0,34569.0,,,,,,,,,,,,,,,,,,
179,carp-suite-intraepoch-nowrite,13,512,1,750000,512,2700000,11700000,0.065,0,34782.0,34971.0,3.527,34974.935000000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
180,carp-suite-intraepoch-nowrite,20,1024,1,750000,512,300200,4400000,0.124,0,21028.0,21232.0,3.4619999999999997,21235.113999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181,carp-suite-intraepoch-nowrite,11,256,3,750000,512,6200000,12500000,0.071,0,31408.0,31581.0,1.2080000000000002,106514.675,5600000.0,12800000.0,5900000.0,11600000.0,,,,,,,,,,,,,,,,,,,35336.0,35493.0,39308.0,39439.0,,,,,,,,,,,,,,,,,,
182,carp-suite-intraepoch-nowrite,20,128,6,750000,512,4300000,14000000,0.101,0,36447.0,36529.0,1.0790000000000002,228716.812,4700000.0,9600000.0,6200000.0,10300000.0,4400000.0,14600000.0,4000000.0,13700000.0,5100000.0,13500000.0,,,,,,,,,,,,,35321.0,35494.0,38273.0,38413.0,39624.0,39761.0,39633.0,39743.0,38660.0,38777.0,,,,,,,,,,,,
183,carp-suite-intraepoch-nowrite,11,128,6,750000,2048,3800000,7200000,0.052,0,36197.0,36331.0,1320.0529999999999,225361.95799999998,3800000.0,7200000.0,3800000.0,7200000.0,3800000.0,7200000.0,3800000.0,7200000.0,3800000.0,7200000.0,,,,,,,,,,,,,37902.0,38055.0,38861.0,39023.0,35725.0,35878.0,37237.0,37446.0,37155.0,37309.0,,,,,,,,,,,,
184,carp-suite-intraepoch-nowrite,20,32,12,750000,512,6400000,7900000,0.051,0,73371.0,73384.0,0.584,915604.345,6200000.0,8800000.0,6200000.0,8400000.0,6200000.0,8400000.0,6200000.0,8500000.0,6300000.0,8500000.0,6200000.0,7800000.0,6300000.0,8500000.0,6200000.0,8199999.0,6300000.0,8000000.0,6300000.0,8000000.0,6200000.0,8100000.0,74493.0,74509.0,75207.0,75246.0,76203.0,76265.0,77725.0,77738.0,77465.0,77486.0,76648.0,76691.0,78642.0,78681.0,75401.0,75409.0,76256.0,76290.0,76833.0,76859.0,76995.0,77045.0
185,carp-suite-intraepoch-nowrite,16,64,12,750000,512,6200000,9100000,0.112,0,50651.0,50729.0,0.68,632255.154,6200000.0,9100000.0,6000000.0,9600000.0,5700000.0,9300000.0,6200000.0,8500000.0,6300000.0,8400000.0,5900000.0,9600000.0,4200000.0,9900000.0,6200000.0,9800000.0,6000000.0,9000000.0,6200000.0,9500000.0,5100000.0,12100000.0,52914.0,53078.0,52405.0,52503.0,52475.0,52542.0,52520.0,52619.0,50780.0,50908.0,52611.0,52762.0,53248.0,53415.0,52193.0,52352.0,53413.0,53496.0,55083.0,55138.0,52584.0,52712.0
186,carp-suite-intraepoch-nowrite,19,1024,1,750000,512,185900,5200000,0.101,0,19673.0,19903.0,4.15,19907.011000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
187,carp-suite-intraepoch-nowrite,17,256,3,750000,512,4300000,11900000,0.076,0,28458.0,28599.0,1.028,97128.715,6100000.0,13400000.0,4400000.0,12000000.0,,,,,,,,,,,,,,,,,,,35194.0,35384.0,32948.0,33145.0,,,,,,,,,,,,,,,,,,
188,carp-suite-intraepoch-nowrite,18,256,3,750000,512,6200000,13900000,0.046,0,33159.0,33316.0,1.761,100027.043,6000000.0,13300000.0,6000000.0,9400000.0,,,,,,,,,,,,,,,,,,,36914.0,37063.0,29419.0,29647.0,,,,,,,,,,,,,,,,,,
189,carp-suite-intraepoch-nowrite,11,512,1,1000000,512,247700,10900000,0.463,0,69713.0,73137.0,21227.143,94364.515,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
190,carp-suite-intraepoch-nowrite,13,128,6,750000,512,4000000,13600000,0.077,0,37600.0,37688.0,1.38,227044.696,6000000.0,10500000.0,6100000.0,10200000.0,5200000.0,11200000.0,5900000.0,9800000.0,6300000.0,10800000.0,,,,,,,,,,,,,37144.0,37333.0,38994.0,39195.0,37513.0,37624.0,35192.0,35282.0,39733.0,39921.0,,,,,,,,,,,,
191,carp-suite-intraepoch-skipsort,42,512,1,750000,2048,5400000,9600000,0.06,0,36880.0,40936.0,26453.423000000003,67389.04100000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
192,carp-suite-intraepoch-skipsort,43,32,12,500000,512,6400000,7800000,0.041,0,79359.0,79394.0,116.257,975730.113,6300000.0,7600000.0,6300000.0,7400000.0,6300000.0,8100000.0,6300000.0,7500000.0,6300000.0,7600000.0,6300000.0,8199999.0,6300000.0,8100000.0,6300000.0,8300000.0,6300000.0,7200000.0,6100000.0,8000000.0,6300000.0,7900000.0,81182.0,81212.0,81952.0,81984.0,78778.0,78819.0,82844.0,82863.0,81865.0,81880.0,80373.0,80408.0,79234.0,79282.0,82054.0,82078.0,80237.0,80249.0,82996.0,83034.0,84343.0,84410.0
193,carp-suite-intraepoch-skipsort,41,512,1,250000,64,9400,12400000,0.143,0,65522.99999999999,65741.0,18372.172,84113.118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
194,carp-suite-intraepoch-skipsort,43,512,1,1000000,1024,4200000,9700000,0.067,0,36805.0,43584.0,24217.939000000002,67802.252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
195,carp-suite-intraepoch-skipsort,45,512,1,500000,512,2100000,10000000,0.048,0,37886.0,40056.0,40351.624,80407.454,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
196,carp-suite-intraepoch-skipsort,42,512,1,750000,256,124300,9700000,0.072,0,45744.0,45951.0,12616.041,58566.845,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
197,carp-suite-intraepoch-skipsort,11,128,6,1000000,1024,4300000,7200000,0.043,0,38023.0,38130.0,266.40500000000003,225265.549,4300000.0,7200000.0,4300000.0,7200000.0,4300000.0,7200000.0,4300000.0,7200000.0,4300000.0,7200000.0,,,,,,,,,,,,,36136.0,36286.0,37100.0,37209.0,36442.0,36592.0,37171.0,37263.0,39293.0,39518.0,,,,,,,,,,,,
198,carp-suite-intraepoch-skipsort,43,512,1,750000,256,54100,11000000,0.081,0,37983.0,42209.0,15719.333,57927.89599999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
199,carp-suite-intraepoch-skipsort,44,512,1,3000000,256,166900,8400000,0.105,0,56491.0,56624.0,10053.978000000001,66678.00099999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200,carp-suite-intraepoch-skipsort,43,512,1,500000,512,1700000,9800000,0.046,0,45874.0,46030.0,29711.300000000003,75741.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201,carp-suite-intraepoch-skipsort,47,32,12,500000,512,6300000,8100000,0.037,0,76275.0,76304.0,143.863,951308.985,6300000.0,8100000.0,6300000.0,8000000.0,6200000.0,8199999.0,6200000.0,7700000.0,6300000.0,7900000.0,6300000.0,7900000.0,6300000.0,8199999.0,6200000.0,7600000.0,6300000.0,8100000.0,6300000.0,7500000.0,6300000.0,7800000.0,78266.0,78288.0,79876.0,79907.0,80081.0,80105.0,79716.0,79742.0,79395.0,79414.0,81837.0,81868.0,81362.0,81389.0,80089.0,80111.0,79001.0,79051.0,76883.0,76942.0,77993.0,78044.0
202,carp-suite-intraepoch-skipsort,42,128,6,500000,512,4400000,8000000,0.064,0,36161.0,36239.0,995.699,233232.147,4200000.0,10600000.0,4600000.0,8700000.0,5600000.0,8900000.0,3900000.0,9800000.0,4000000.0,10300000.0,,,,,,,,,,,,,39054.0,39165.0,39090.0,39238.0,38089.0,38213.0,38491.0,38578.0,40691.0,40803.0,,,,,,,,,,,,
203,carp-suite-intraepoch-skipsort,42,512,1,1000000,512,2000000,10500000,0.061,0,36051.0,40636.0,8834.885,49470.721,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
204,carp-suite-intraepoch-skipsort,44,512,1,500000,2048,4000000,7900000,0.033,0,55684.0,55833.0,11828.121,67661.119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
205,carp-suite-intraepoch-skipsort,46,32,12,500000,512,6300000,7900000,0.034,0,81868.0,81925.0,104.614,973768.73,6300000.0,7500000.0,6300000.0,8000000.0,6300000.0,7800000.0,6300000.0,8000000.0,6300000.0,7900000.0,6100000.0,8000000.0,6300000.0,7900000.0,6200000.0,8000000.0,6100000.0,7400000.0,6200000.0,7500000.0,6200000.0,7500000.0,81084.0,81127.0,82498.0,82549.0,80886.0,80941.0,80507.0,80532.0,79244.0,79287.0,79215.0,79253.0,81539.0,81577.0,80288.0,80324.0,82502.0,82553.0,81437.0,81454.0,82095.0,82142.0
206,carp-suite-intraepoch-skipsort,41,512,1,500000,2048,4800000,7800000,0.026,0,52791.0,53002.0,14818.153,67820.639,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
207,carp-suite-intraepoch-skipsort,45,64,12,500000,512,6300000,7700000,0.046,0,50727.0,50792.0,216.91,636543.8799999999,4200000.0,8500000.0,4500000.0,8300000.0,4500000.0,10800000.0,5100000.0,8300000.0,4700000.0,9700000.0,4400000.0,9600000.0,5000000.0,8800000.0,4900000.0,9100000.0,4700000.0,10500000.0,4700000.0,8000000.0,5000000.0,8300000.0,52231.0,52312.0,52859.0,52900.0,54351.0,54403.0,52435.0,52489.0,51697.0,51747.0,52650.0,52711.0,53621.0,53715.0,55053.0,55175.0,53652.0,53737.0,53914.0,54021.0,52197.0,52324.0
208,carp-suite-intraepoch-skipsort,11,1024,1,1000000,512,187300,4300000,0.228,0,41480.0,42649.0,13167.952,55817.182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
209,carp-suite-intraepoch-skipsort,42,256,3,500000,512,4900000,11200000,0.074,0,31944.0,32115.000000000004,9952.017,136181.844,5500000.0,11600000.0,5200000.0,12200000.0,,,,,,,,,,,,,,,,,,,33523.0,33613.0,60413.0,60502.0,,,,,,,,,,,,,,,,,,
210,carp-suite-intraepoch-skipsort,44,512,1,500000,256,71100,9000000,0.065,0,43646.0,43863.0,22428.79,66291.97600000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
211,carp-suite-intraepoch-skipsort,41,512,1,1000000,128,59700,9800000,0.091,0,53067.0,53280.0,14404.539,67684.633,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
212,carp-suite-intraepoch-skipsort,45,512,1,250000,64,37800,11500000,0.135,0,52820.0,52975.0,14967.854000000001,67943.074,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
213,carp-suite-intraepoch-skipsort,49,32,12,500000,512,6300000,8100000,0.041,0,76681.0,76698.0,82.58200000000001,941887.667,6300000.0,8000000.0,6200000.0,8199999.0,6200000.0,8000000.0,6200000.0,8000000.0,6300000.0,7800000.0,6300000.0,7700000.0,6200000.0,7500000.0,6200000.0,8500000.0,6200000.0,8000000.0,6200000.0,8199999.0,6300000.0,7800000.0,78602.0,78650.0,80219.0,80261.0,77587.0,77619.0,76480.0,76495.0,78611.0,78650.0,79644.0,79667.0,79586.0,79607.0,77792.0,77803.0,77980.0,78018.0,79676.0,79691.0,78579.0,78645.0
214,carp-suite-intraepoch-skipsort,41,128,6,500000,512,5900000,8400000,0.043,0,40799.0,40895.0,250.27100000000002,236895.446,4900000.0,10100000.0,6300000.0,8500000.0,4700000.0,10200000.0,4900000.0,9700000.0,6300000.0,9100000.0,,,,,,,,,,,,,41892.0,42110.0,37597.0,37771.0,37965.0,38135.0,38752.0,38918.0,38627.0,38816.0,,,,,,,,,,,,
215,carp-suite-intraepoch-skipsort,42,512,1,3000000,64,28800,10600000,0.154,0,61357.0,61531.0,5757.843,67288.377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
216,carp-suite-intraepoch-skipsort,43,512,1,250000,2048,4700000,8199999,0.019,0,55014.0,55199.0,21135.401,76334.383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
217,carp-suite-intraepoch-skipsort,43,512,1,250000,512,1500000,8199999,0.04,0,57073.0,57247.0,21637.743000000002,78884.265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
218,carp-suite-intraepoch-skipsort,42,512,1,1000000,256,299100,12300000,0.109,0,40542.0,50298.0,24878.988,75176.817,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
219,carp-suite-intraepoch-skipsort,41,512,1,500000,1024,3000000,7200000,0.048,0,49555.0,49724.0,17559.025999999998,67282.674,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
220,carp-suite-intraepoch-skipsort,42,512,1,3000000,2048,3700000,10200000,0.157,0,50196.0,50349.0,6192.865000000001,56541.817,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
221,carp-suite-intraepoch-skipsort,45,512,1,750000,128,29400,8800000,0.091,0,58896.0,59969.0,7560.599,67529.459,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
222,carp-suite-intraepoch-skipsort,44,512,1,750000,1024,5600000,11700000,0.046,0,36127.0,45662.0,22955.399,68617.46100000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
223,carp-suite-intraepoch-skipsort,43,512,1,750000,1024,3000000,10000000,0.053,0,58727.0,58895.0,8127.039999999999,67021.896,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
224,carp-suite-intraepoch-skipsort,45,512,1,500000,256,185300,8700000,0.064,0,46808.0,47012.0,18659.71,65671.412,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
225,carp-suite-intraepoch-skipsort,11,128,6,1000000,2048,6200000,8700000,0.045,0,39323.0,39437.0,284.693,240919.14299999998,6200000.0,8700000.0,6200000.0,8700000.0,6200000.0,8700000.0,6200000.0,8700000.0,6200000.0,8700000.0,,,,,,,,,,,,,40625.0,40730.0,39221.0,39349.0,40015.0,40109.0,40364.0,40487.0,40402.0,40522.0,,,,,,,,,,,,
226,carp-suite-intraepoch-skipsort,44,512,1,250000,1024,5000000,9600000,0.029,0,50087.0,50306.0,19943.558,70249.815,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
227,carp-suite-intraepoch-skipsort,45,512,1,1000000,256,61000,9700000,0.097,0,36662.0,40861.0,15527.159,56387.966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
228,carp-suite-intraepoch-skipsort,43,512,1,750000,512,1900000,12300000,0.066,0,38115.0,53278.0,14777.407000000001,68055.402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
229,carp-suite-intraepoch-skipsort,41,512,1,3000000,128,18800,9000000,0.149,0,39289.0,48362.0,36414.25,84776.42899999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
230,carp-suite-intraepoch-skipsort,41,512,1,1000000,1024,4800000,10300000,0.056,0,39006.0,58277.0,7646.646,65924.12400000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
231,carp-suite-intraepoch-skipsort,47,1024,1,500000,512,459800,4900000,0.142,0,82704.0,82867.0,1672.402,84539.04699999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
232,carp-suite-intraepoch-skipsort,42,512,1,3000000,512,3600000,8500000,0.096,0,42139.0,47062.0,11639.453,58701.289000000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
233,carp-suite-intraepoch-skipsort,42,512,1,500000,512,2100000,11600000,0.058,0,40640.0,47949.0,19514.965,67463.746,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
234,carp-suite-intraepoch-skipsort,45,512,1,500000,1024,4200000,10500000,0.042,0,38713.0,48175.0,31168.904000000002,79344.348,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
235,carp-suite-intraepoch-skipsort,41,512,1,500000,512,1600000,8000000,0.037,0,50449.0,50609.0,7625.128,58233.835,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
236,carp-suite-intraepoch-skipsort,44,512,1,3000000,64,199800,15200000,0.123,0,36617.0,41572.0,32830.816,74402.724,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
237,carp-suite-intraepoch-skipsort,46,64,12,500000,512,4600000,10000000,0.067,0,53417.0,53509.0,169.263,646403.324,4200000.0,7900000.0,5200000.0,7700000.0,5100000.0,9200000.0,4900000.0,8100000.0,4700000.0,10300000.0,5100000.0,8900000.0,4200000.0,7800000.0,5300000.0,8500000.0,4200000.0,9400000.0,4800000.0,7900000.0,4500000.0,9200000.0,52964.0,53098.0,55090.0,55156.0,54776.0,54883.0,53101.0,53220.0,55338.0,55424.0,54539.0,54637.0,53183.0,53242.0,52589.0,52680.0,53615.0,53725.0,52787.0,52887.0,53694.0,53772.0
238,carp-suite-intraepoch-skipsort,11,1024,1,750000,1024,188000,4099999,0.3,0,45635.0,65369.0,25300.736,90670.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
239,carp-suite-intraepoch-skipsort,45,512,1,750000,64,24800,10900000,0.133,0,36706.0,47792.0,28341.332000000002,76133.078,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
240,carp-suite-intraepoch-skipsort,43,512,1,3000000,128,61900,8900000,0.12,0,67189.0,68018.0,7651.466,75669.848,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
241,carp-suite-intraepoch-skipsort,11,1024,1,750000,512,71900,4200000,0.098,0,76644.0,76868.0,12303.478000000001,89171.825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
242,carp-suite-intraepoch-skipsort,43,512,1,1000000,256,184800,9900000,0.066,0,38264.0,42931.0,5490.929,48421.974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
243,carp-suite-intraepoch-skipsort,45,512,1,3000000,512,2100000,7700000,0.113,0,56877.0,64605.99999999999,10791.686,75397.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
244,carp-suite-intraepoch-skipsort,41,512,1,250000,128,47100,8900000,0.103,0,57318.0,57544.0,17387.735,74931.85800000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
245,carp-suite-intraepoch-skipsort,42,512,1,3000000,1024,3500000,11000000,0.218,0,61896.0,62084.0,5437.686000000001,67522.012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
246,carp-suite-intraepoch-skipsort,11,512,1,750000,2048,280800,9800000,0.343,0,59127.0,72855.0,35382.503,108237.252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
247,carp-suite-intraepoch-skipsort,44,512,1,500000,1024,5200000,10000000,0.034,0,39704.0,42668.0,24031.355,66699.629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
