,runtype,run,nranks,epcnt,epoch1_wr_min,epoch1_wr_max,load_std,wr_dropped,epoch1_tmin,epoch1_tmax,max_fin_dura,total_io_time,epoch2_wr_min,epoch2_wr_max,epoch3_wr_min,epoch3_wr_max,epoch4_wr_min,epoch4_wr_max,epoch5_wr_min,epoch5_wr_max,epoch6_wr_min,epoch6_wr_max,epoch7_wr_min,epoch7_wr_max,epoch8_wr_min,epoch8_wr_max,epoch9_wr_min,epoch9_wr_max,epoch10_wr_min,epoch10_wr_max,epoch11_wr_min,epoch11_wr_max,epoch2_tmin,epoch2_tmax,epoch3_tmin,epoch3_tmax,epoch4_tmin,epoch4_tmax,epoch5_tmin,epoch5_tmax,epoch6_tmin,epoch6_tmax,epoch7_tmin,epoch7_tmax,epoch8_tmin,epoch8_tmax,epoch9_tmin,epoch9_tmax,epoch10_tmin,epoch10_tmax,epoch11_tmin,epoch11_tmax,epoch12_tmin,epoch12_tmax
153,dfs-reg-suite,19,32,12,6500000,6600000,0,0,,,297.421,951194.62,6500000.0,6600000.0,6500000.0,6600000.0,6500000.0,6600000.0,6500000.0,6600000.0,6500000.0,6600000.0,6500000.0,6600000.0,6500000.0,6600000.0,,,,,,,,,,,,,,,78651.0,79568.0,77854.0,78914.0,79945.0,80512.0,77312.0,77716.0,79269.0,79604.0,77568.0,78330.0,77243.0,78029.0
154,dfs-reg-suite,42,1024,1,3300000,3300000,0,0,28534.0,54474.0,13588.300000000001,68062.19900000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
155,dfs-reg-suite,43,64,12,6500000,6600000,0,0,,,700.028,644412.04,6500000.0,6600000.0,6500000.0,6600000.0,6500000.0,6600000.0,6500000.0,6600000.0,6500000.0,6600000.0,6500000.0,6600000.0,6500000.0,6600000.0,,,,,,,,,,,,,,,51211.0,52139.0,51116.0,53713.0,52077.0,54080.0,50810.0,51743.0,52557.0,54270.0,51790.0,53096.0,52965.0,54290.0
156,dfs-reg-suite,45,32,12,6500000,6600000,0,0,,,642.239,953648.753,6500000.0,6600000.0,6500000.0,6600000.0,6500000.0,6600000.0,6500000.0,6600000.0,6500000.0,6600000.0,6500000.0,6600000.0,6500000.0,6600000.0,,,,,,,,,,,,,,,77722.0,78684.0,79920.0,80338.0,78805.0,79123.0,79654.0,79956.0,76941.0,77892.0,80223.0,80747.0,81926.0,82747.0
157,dfs-reg-suite,41,256,3,6500000,6600000,0,0,27839.0,29527.0,38884.5,128043.474,6500000.0,6600000.0,6500000.0,6600000.0,,,,,,,,,,,,,,,,,26696.0,28516.0,27085.0,31116.0,,,,,,,,,,,,,,,,,,
158,dfs-reg-suite,16,32,12,6500000,6600000,0,0,,,284.357,944005.7980000001,6500000.0,6600000.0,6500000.0,6600000.0,6500000.0,6600000.0,6500000.0,6600000.0,6500000.0,6600000.0,6500000.0,6600000.0,6500000.0,6600000.0,,,,,,,,,,,,,,,76401.0,76936.0,78021.0,78304.0,77609.0,78522.0,78860.0,79831.0,77864.0,78133.0,78259.0,78455.0,78578.0,78893.0
159,dfs-reg-suite,20,512,1,6500000,6600000,0,0,29810.0,43734.0,26474.365999999998,70207.882,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160,dfs-reg-suite,42,256,3,6500000,6600000,0,0,26968.0,28197.0,12431.92,103404.518,6500000.0,6600000.0,6500000.0,6600000.0,,,,,,,,,,,,,,,,,25888.0,28655.0,30756.0,34120.0,,,,,,,,,,,,,,,,,,
161,dfs-reg-suite,41,64,12,6500000,6600000,0,0,,,601.032,629750.4750000001,6500000.0,6600000.0,6500000.0,6600000.0,6500000.0,6600000.0,6500000.0,6600000.0,6500000.0,6600000.0,6500000.0,6600000.0,6500000.0,6600000.0,,,,,,,,,,,,,,,50315.0,52193.0,51220.0,53368.0,51857.0,53904.0,50171.0,51964.0,50310.0,52572.0,50352.0,53088.0,50567.0,53417.0
162,dfs-reg-suite,15,256,3,6500000,6600000,0,0,28604.0,31412.0,40431.831000000006,131460.973,6500000.0,6600000.0,6500000.0,6600000.0,,,,,,,,,,,,,,,,,26403.0,28627.0,28374.0,30990.0,,,,,,,,,,,,,,,,,,
163,dfs-reg-suite,17,32,12,6500000,6600000,0,0,,,296.537,973022.894,6500000.0,6600000.0,6500000.0,6600000.0,6500000.0,6600000.0,6500000.0,6600000.0,6500000.0,6600000.0,6500000.0,6600000.0,6500000.0,6600000.0,,,,,,,,,,,,,,,82660.0,83486.0,79490.0,80376.0,81208.0,81570.0,82648.0,82768.0,81273.0,81466.0,80016.0,80203.0,80220.0,80384.0
164,dfs-reg-suite,41,512,1,6500000,6600000,0,0,31898.0,49019.0,9580.63,58599.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
165,dfs-reg-suite,15,512,1,6500000,6600000,0,0,33845.0,85956.0,11145.827000000001,97101.785,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
166,dfs-reg-suite,43,128,6,6500000,6600000,0,0,35360.0,38774.0,8174.329999999999,256125.88,6500000.0,6600000.0,6500000.0,6600000.0,6500000.0,6600000.0,6500000.0,6600000.0,6500000.0,6600000.0,,,,,,,,,,,36167.0,39647.0,36751.0,38939.0,34723.0,38245.0,38709.0,51147.0,39376.0,41201.0,,,,,,,,,,,,
167,dfs-reg-suite,11,256,3,6500000,6600000,0,0,27246.0,29043.0,42242.893000000004,141642.546,6500000.0,6600000.0,6500000.0,6600000.0,,,,,,,,,,,,,,,,,26068.0,29348.0,35203.0,41009.0,,,,,,,,,,,,,,,,,,
168,dfs-reg-suite,41,128,6,6500000,6600000,0,0,35436.0,37718.0,629.377,229636.133,6500000.0,6600000.0,6500000.0,6600000.0,6500000.0,6600000.0,6500000.0,6600000.0,6500000.0,6600000.0,,,,,,,,,,,35406.0,38182.0,36120.0,37064.0,34879.0,37754.0,34568.0,39966.0,36070.0,38324.0,,,,,,,,,,,,
169,dfs-reg-suite,20,128,6,6500000,6600000,0,0,36367.0,37836.0,1839.083,236691.742,6500000.0,6600000.0,6500000.0,6600000.0,6500000.0,6600000.0,6500000.0,6600000.0,6500000.0,6600000.0,,,,,,,,,,,36280.0,38874.0,36741.0,37701.0,35051.0,38332.0,34795.0,38490.0,41625.0,43620.0,,,,,,,,,,,,
170,dfs-reg-suite,14,1024,1,3300000,3300000,0,0,26376.0,45605.0,48989.756,94594.914,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
171,dfs-reg-suite,19,64,12,6500000,6600000,0,0,,,558.827,636279.0619999999,6500000.0,6600000.0,6500000.0,6600000.0,6500000.0,6600000.0,6500000.0,6600000.0,6500000.0,6600000.0,6500000.0,6600000.0,6500000.0,6600000.0,,,,,,,,,,,,,,,50240.0,52598.0,50911.0,51568.0,50329.0,52680.0,51448.0,53272.0,51382.0,52926.0,50423.0,52330.0,50644.0,52880.0
172,dfs-reg-suite,44,256,3,6500000,6600000,0,0,26984.0,28211.0,40550.329,134074.034,6500000.0,6600000.0,6500000.0,6600000.0,,,,,,,,,,,,,,,,,26055.0,28177.0,35032.0,37136.0,,,,,,,,,,,,,,,,,,
173,dfs-reg-suite,18,64,12,6500000,6600000,0,0,,,508.984,634038.485,6500000.0,6600000.0,6500000.0,6600000.0,6500000.0,6600000.0,6500000.0,6600000.0,6500000.0,6600000.0,6500000.0,6600000.0,6500000.0,6600000.0,,,,,,,,,,,,,,,51355.0,53675.0,50280.0,52684.0,49831.0,51772.0,51452.0,51878.0,52082.0,53784.0,50990.0,52176.0,51538.0,53275.0
174,dfs-reg-suite,44,128,6,6500000,6600000,0,0,35872.0,37946.0,5758.286,240657.299,6500000.0,6600000.0,6500000.0,6600000.0,6500000.0,6600000.0,6500000.0,6600000.0,6500000.0,6600000.0,,,,,,,,,,,35270.0,38756.0,36341.0,37842.0,35704.0,38804.0,40014.0,42172.0,35189.0,39379.0,,,,,,,,,,,,
175,dfs-reg-suite,18,32,12,6500000,6600000,0,0,,,255.43300000000002,979589.715,6500000.0,6600000.0,6500000.0,6600000.0,6500000.0,6600000.0,6500000.0,6600000.0,6500000.0,6600000.0,6500000.0,6600000.0,6500000.0,6600000.0,,,,,,,,,,,,,,,80685.0,80986.0,81148.0,81920.0,81631.0,82497.0,82764.0,82987.0,81416.0,82347.0,79280.0,79659.0,79598.0,80057.0
176,dfs-reg-suite,16,1024,1,3300000,3300000,0,0,24558.0,48633.0,8298.837000000001,56931.796,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
177,dfs-reg-suite,45,512,1,6500000,6600000,0,0,37695.0,44965.0,30077.464,75042.482,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178,dfs-reg-suite,20,1024,1,3300000,3300000,0,0,28556.0,58103.0,35475.312000000005,93578.231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179,dfs-reg-suite,45,256,3,6500000,6600000,0,0,27105.0,29106.0,33544.030999999995,128469.787,6500000.0,6600000.0,6500000.0,6600000.0,,,,,,,,,,,,,,,,,26892.0,28401.0,30606.0,37419.0,,,,,,,,,,,,,,,,,,
180,dfs-reg-suite,17,1024,1,3300000,3300000,0,0,35391.0,68271.0,7210.281,75481.105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181,dfs-reg-suite,18,512,1,6500000,6600000,0,0,33100.0,44642.0,25925.137,70566.989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
182,dfs-reg-suite,12,128,6,6500000,6600000,0,0,35152.0,38193.0,2307.192,233019.65000000002,6500000.0,6600000.0,6500000.0,6600000.0,6500000.0,6600000.0,6500000.0,6600000.0,6500000.0,6600000.0,,,,,,,,,,,36327.0,38738.0,35751.0,38107.0,36602.0,38768.0,34059.0,38140.0,36675.0,38767.0,,,,,,,,,,,,
183,dfs-reg-suite,19,1024,1,3300000,3300000,0,0,26253.0,49045.0,17283.12,66327.65299999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
184,dfs-reg-suite,13,1024,1,3300000,3300000,0,0,25266.0,55889.0,19946.739,75835.639,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
185,dfs-reg-suite,42,512,1,6500000,6600000,0,0,28489.0,41972.0,32627.728,74599.73300000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
186,dfs-reg-suite,43,512,1,6500000,6600000,0,0,39511.0,44581.0,16247.028,60828.429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
187,dfs-reg-suite,13,512,1,6500000,6600000,0,0,30093.0,41417.0,19749.182,61166.382,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
188,dfs-reg-suite,14,512,1,6500000,6600000,0,0,27762.0,42192.0,9281.245,51473.117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
189,dfs-reg-suite,20,256,3,6500000,6600000,0,0,27542.0,30081.0,46340.023,136206.845,6500000.0,6600000.0,6500000.0,6600000.0,,,,,,,,,,,,,,,,,27008.0,29366.0,28048.0,30420.0,,,,,,,,,,,,,,,,,,
190,dfs-reg-suite,43,1024,1,3300000,3300000,0,0,26416.0,57563.0,4758.809,62321.877,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
191,dfs-reg-suite,44,1024,1,3300000,3300000,0,0,23106.0,53400.0,18322.911,71723.224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
192,dfs-reg-suite,16,256,3,6500000,6600000,0,0,27536.0,29928.0,38181.046,139561.736,6500000.0,6600000.0,6500000.0,6600000.0,,,,,,,,,,,,,,,,,25681.0,29706.0,33451.0,41746.0,,,,,,,,,,,,,,,,,,
193,dfs-reg-suite,18,128,6,6500000,6600000,0,0,36728.0,38442.0,1244.666,230810.323,6500000.0,6600000.0,6500000.0,6600000.0,6500000.0,6600000.0,6500000.0,6600000.0,6500000.0,6600000.0,,,,,,,,,,,35125.0,36759.0,36407.0,37966.0,36179.0,38581.0,34822.0,39140.0,36006.0,38678.0,,,,,,,,,,,,
194,dfs-reg-suite,41,32,12,6500000,6600000,0,0,,,318.276,934765.414,6500000.0,6600000.0,6500000.0,6600000.0,6500000.0,6600000.0,6500000.0,6600000.0,6500000.0,6600000.0,6500000.0,6600000.0,6500000.0,6600000.0,,,,,,,,,,,,,,,77832.0,78228.0,78020.0,78164.0,76958.0,77191.0,77398.0,77596.0,78286.0,79534.0,77995.0,78391.0,77269.0,77925.0
195,dfs-reg-suite,17,64,12,6500000,6600000,0,0,,,459.563,641131.849,6500000.0,6600000.0,6500000.0,6600000.0,6500000.0,6600000.0,6500000.0,6600000.0,6500000.0,6600000.0,6500000.0,6600000.0,6500000.0,6600000.0,,,,,,,,,,,,,,,51467.0,52544.0,50612.0,54348.0,51017.0,53456.0,50814.0,54000.0,51028.0,53350.0,49605.0,53556.0,52690.0,53631.0
196,dfs-reg-suite,20,32,12,6500000,6600000,0,0,,,364.68600000000004,956300.629,6500000.0,6600000.0,6500000.0,6600000.0,6500000.0,6600000.0,6500000.0,6600000.0,6500000.0,6600000.0,6500000.0,6600000.0,6500000.0,6600000.0,,,,,,,,,,,,,,,79211.0,79664.0,78321.0,79284.0,81135.0,82027.0,78454.0,78880.0,78195.0,79266.0,80721.0,81663.0,77619.0,78302.0
197,dfs-reg-suite,15,1024,1,3300000,3300000,0,0,27315.0,56074.0,18872.338,74945.85800000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
198,dfs-reg-suite,41,1024,1,3300000,3300000,0,0,24372.0,47999.0,8539.488000000001,56537.996999999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
199,dfs-reg-suite,16,512,1,6500000,6600000,0,0,29133.0,52159.0,25759.371000000003,77918.82800000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200,dfs-reg-suite,17,256,3,6500000,6600000,0,0,26664.0,28812.0,39478.411,138484.967,6500000.0,6600000.0,6500000.0,6600000.0,,,,,,,,,,,,,,,,,26971.0,28497.0,36835.0,41698.0,,,,,,,,,,,,,,,,,,
201,dfs-reg-suite,19,128,6,6500000,6600000,0,0,36480.0,37510.0,1984.237,239586.08899999998,6500000.0,6600000.0,6500000.0,6600000.0,6500000.0,6600000.0,6500000.0,6600000.0,6500000.0,6600000.0,,,,,,,,,,,36361.0,38844.0,36267.0,38625.0,37510.0,40753.0,35154.0,38593.0,41110.0,43276.0,,,,,,,,,,,,
202,dfs-reg-suite,18,256,3,6500000,6600000,0,0,27076.0,29116.0,58739.06800000001,149267.956,6500000.0,6600000.0,6500000.0,6600000.0,,,,,,,,,,,,,,,,,26646.0,31740.0,27519.0,29673.0,,,,,,,,,,,,,,,,,,
203,dfs-reg-suite,16,64,12,6500000,6600000,0,0,,,467.868,631719.226,6500000.0,6600000.0,6500000.0,6600000.0,6500000.0,6600000.0,6500000.0,6600000.0,6500000.0,6600000.0,6500000.0,6600000.0,6500000.0,6600000.0,,,,,,,,,,,,,,,50566.0,52664.0,50477.0,51929.0,51005.0,52055.0,51092.0,53120.0,49891.0,52428.0,51084.0,54157.0,49412.0,53286.0
204,dfs-reg-suite,45,1024,1,3300000,3300000,0,0,24455.0,62312.0,15489.380000000001,77801.628,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
205,dfs-reg-suite,45,64,12,6500000,6600000,0,0,,,542.5790000000001,645548.175,6500000.0,6600000.0,6500000.0,6600000.0,6500000.0,6600000.0,6500000.0,6600000.0,6500000.0,6600000.0,6500000.0,6600000.0,6500000.0,6600000.0,,,,,,,,,,,,,,,51216.0,55191.0,51111.0,53345.0,51571.0,53428.0,52360.0,54023.0,50982.0,54732.0,50990.0,52577.0,50684.0,52376.0
206,dfs-reg-suite,11,128,6,6500000,6600000,0,0,35635.0,37794.0,2509.1580000000004,234447.441,6500000.0,6600000.0,6500000.0,6600000.0,6500000.0,6600000.0,6500000.0,6600000.0,6500000.0,6600000.0,,,,,,,,,,,35985.0,37117.0,35284.0,38636.0,35615.0,38009.0,36741.0,39331.0,38549.0,41052.0,,,,,,,,,,,,
207,dfs-reg-suite,17,512,1,6500000,6600000,0,0,36788.0,50091.0,16145.936,66237.427,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
208,dfs-reg-suite,19,512,1,6500000,6600000,0,0,31613.0,57015.0,25922.09,82937.336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
209,dfs-reg-suite,11,1024,1,3300000,3300000,0,0,26155.0,55242.0,24279.658000000003,79521.957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
