,runtype,run,nranks,epcnt,intvl,pvtcnt,epoch1_wr_min,epoch1_wr_max,epoch2_wr_min,epoch2_wr_max,epoch3_wr_min,epoch3_wr_max,epoch4_wr_min,epoch4_wr_max,epoch5_wr_min,epoch5_wr_max,epoch6_wr_min,epoch6_wr_max,epoch7_wr_min,epoch7_wr_max,epoch8_wr_min,epoch8_wr_max,epoch9_wr_min,epoch9_wr_max,epoch10_wr_min,epoch10_wr_max,epoch11_wr_min,epoch11_wr_max,epoch12_wr_min,epoch12_wr_max,load_std,wr_dropped,epoch1_tmin,epoch1_tmax,epoch2_tmin,epoch2_tmax,epoch3_tmin,epoch3_tmax,epoch4_tmin,epoch4_tmax,epoch5_tmin,epoch5_tmax,epoch6_tmin,epoch6_tmax,epoch7_tmin,epoch7_tmax,epoch8_tmin,epoch8_tmax,epoch9_tmin,epoch9_tmax,epoch10_tmin,epoch10_tmax,epoch11_tmin,epoch11_tmax,epoch12_tmin,epoch12_tmax,max_fin_dura,total_io_time
123,carp-suite-interepoch-nowrite,6,512,12,1,512,318100,10000000,275100,8700000,233600,10200000,262400,9000000,187300,12500000,250200,9700000,199400,12200000,188700,12700000,225400,10500000,163000,14400000,187000,12600000,184000,12900000,0.623,0,30867.0,31059.0,30829.0,30963.0,33304.0,33600.0,29927.0,30158.0,35024.0,35242.0,30151.0,30312.0,37834.0,37990.0,36486.0,36616.0,33594.0,33843.0,41053.0,41215.0,36659.0,36848.0,40415.0,40605.0,1.7570000000000001,418451.057
124,carp-suite-interepoch-nowrite,4,512,12,1,2048,255700,10100000,222000,9500000,186300,11000000,186100,11800000,250000,11800000,193400,12200000,185000,11700000,185200,11000000,194200,10800000,177400,11200000,205500,10300000,174300,12100000,0.595,0,28638.0,28802.0,32624.000000000004,32884.0,33602.0,33837.0,38987.0,39136.0,34491.0,34682.0,36719.0,36941.0,35244.0,35406.0,32185.000000000004,32426.000000000004,33856.0,34032.0,33768.0,33932.0,33069.0,33275.0,35953.0,36180.0,2.4699999999999998,411536.686
125,carp-suite-interepoch-nowrite,4,512,12,1,512,273800,9200000,3800000,11000000,186800,13000000,191500,12900000,187700,12800000,205700,11300000,210600,12300000,213600,11000000,157900,15500000,190300,12200000,207500,11500000,173100,13900000,0.666,0,36426.0,36593.0,30893.0,31082.0,35644.0,35856.0,37950.0,38110.0,40186.0,40307.0,34284.0,34468.0,38008.0,38149.0,33791.0,33950.0,47805.0,47991.0,36644.0,36856.0,35773.0,35953.0,40466.0,40644.0,1.5250000000000001,449959.07999999996
126,carp-suite-interepoch-nowrite,9,512,12,3,1024,206100,10500000,206100,10500000,206100,10500000,197200,10700000,197200,10700000,197200,10700000,144800,15200000,144800,15200000,144800,15200000,198500,10900000,198500,10900000,198500,10900000,0.537,0,52296.0,52511.0,49429.0,49572.0,61316.0,61483.0,57441.0,57698.0,52822.0,52991.0,68158.0,68369.0,64745.00000000001,64907.0,60212.0,60337.0,57034.0,57180.0,63408.0,63544.0,55525.0,55672.0,60875.0,61074.0,1.939,705339.037
127,carp-suite-interepoch-nowrite,7,512,12,1,512,282000,9700000,192200,12200000,241700,9600000,190700,13000000,1300000,7700000,152900,15200000,195300,13300000,170000,13300000,177300,12900000,184900,12900000,204200,11700000,179400,12900000,0.635,0,34906.0,35077.0,36381.0,36643.0,32329.0,32627.000000000004,44480.0,44700.0,43427.0,43564.0,60721.0,60851.0,63052.0,63205.0,81173.0,81279.0,64465.99999999999,64635.99999999999,60717.0,60828.0,63036.0,63172.0,62755.0,62934.0,2.161,649520.157
128,carp-suite-interepoch-nowrite,9,512,12,4,512,217100,11400000,217100,11400000,217100,11400000,217100,11400000,204400,10900000,204400,10900000,204400,10900000,204400,10900000,329900,8300000,329900,8300000,329900,8300000,329900,8300000,0.299,0,60144.0,60279.0,51973.0,52083.0,57861.0,58055.0,50000.0,50201.0,66381.0,66576.0,60104.0,60259.0,54016.0,54126.0,67714.0,67845.0,52712.0,52861.0,54909.0,55004.0,50754.0,50898.0,54246.0,54455.0,2.4459999999999997,682644.097
129,carp-suite-interepoch-nowrite,6,512,12,3,512,208700,11900000,208700,11900000,208700,11900000,147000,16700000,147000,16700000,147000,16700000,202600,12400000,202600,12400000,202600,12400000,234400,11000000,234400,11000000,234400,11000000,0.532,0,34260.0,34396.0,34435.0,34593.0,34673.0,34867.0,41885.0,42059.0,44907.0,45085.0,43218.0,43392.0,35355.0,35623.0,37641.0,37882.0,36752.0,36923.0,34576.0,34761.0,32530.0,32713.0,32582.0,32807.0,2.079,445102.267
130,carp-suite-interepoch-nowrite,9,512,12,1,2048,215600,10600000,113500,17900000,165500,12300000,154600,13200000,157300,13600000,164800,12100000,160700,13000000,188800,11400000,172000,12200000,239500,9100000,183500,10700000,165200,12800000,0.626,0,53905.0,54066.0,55808.0,55963.0,56562.0,56680.0,53766.0,53904.0,51429.0,51595.0,54348.0,54506.0,53511.0,53653.0,54765.0,54920.0,49819.0,49963.0,51129.0,51333.0,56228.0,56418.0,59490.0,59724.0,3.052,652727.946
131,carp-suite-interepoch-nowrite,7,512,12,3,1024,252200,9800000,252200,9800000,252200,9800000,363100,8700000,363100,8700000,363100,8700000,113900,21700000,113900,21700000,113900,21700000,190200,12200000,190200,12200000,190200,12200000,0.61,0,64259.0,64403.00000000001,59212.0,59381.0,56408.0,56535.0,51401.0,51576.0,53892.0,54000.0,48658.0,48802.0,59674.0,59837.0,73714.0,73843.0,58107.0,58232.0,53968.0,54151.0,60102.0,60250.0,60540.0,60747.0,1.6789999999999998,701759.004
132,carp-suite-interepoch-nowrite,9,512,12,3,2048,208900,11400000,208900,11400000,208900,11400000,187700,11300000,187700,11300000,187700,11300000,185200,11500000,185200,11500000,185200,11500000,181800,11200000,181800,11200000,181800,11200000,0.563,0,56552.0,56705.0,50259.0,50370.0,50380.0,50552.0,54598.0,54748.0,59324.0,59491.0,60176.0,60263.0,56465.0,56604.0,58457.0,58627.0,61318.0,61455.0,58419.0,58599.0,56726.0,56866.0,65050.0,65202.0,2.042,689482.7370000001
