,runtype,run,nranks,epcnt,intvl,pvtcnt,epoch1_wr_min,epoch1_wr_max,epoch2_wr_min,epoch2_wr_max,epoch3_wr_min,epoch3_wr_max,epoch4_wr_min,epoch4_wr_max,epoch5_wr_min,epoch5_wr_max,epoch6_wr_min,epoch6_wr_max,epoch7_wr_min,epoch7_wr_max,epoch8_wr_min,epoch8_wr_max,epoch9_wr_min,epoch9_wr_max,epoch10_wr_min,epoch10_wr_max,epoch11_wr_min,epoch11_wr_max,epoch12_wr_min,epoch12_wr_max,load_std,wr_dropped,epoch1_tmin,epoch1_tmax,epoch2_tmin,epoch2_tmax,epoch3_tmin,epoch3_tmax,epoch4_tmin,epoch4_tmax,epoch5_tmin,epoch5_tmax,epoch6_tmin,epoch6_tmax,epoch7_tmin,epoch7_tmax,epoch8_tmin,epoch8_tmax,epoch9_tmin,epoch9_tmax,epoch10_tmin,epoch10_tmax,epoch11_tmin,epoch11_tmax,epoch12_tmin,epoch12_tmax,max_fin_dura,total_io_time
11,carp-suite-intraepoch,5,512,12,750000,1024,4900000,9900000,5100000,10700000,3100000,8100000,5600000,11500000,5900000,12600000,5200000,10300000,4800000,10100000,5700000,11300000,4800000,10800000,6100000,12500000,4099999,9600000,3200000,9200000,0.065,0,38796.0,43974.0,52442.0,58035.0,107218.0,107696.0,120306.0,129363.0,114284.0,129917.0,117617.0,128533.99999999999,120502.0,130014.99999999999,120232.0,126794.0,112325.0,113762.0,119578.0,128079.00000000001,125154.0,133609.0,117452.0,123659.0,1960.047,1355396.744
12,carp-suite-intraepoch,5,512,12,1000000,2048,4300000,7800000,5300000,8700000,4700000,10100000,4700000,10400000,5100000,9800000,5800000,9700000,4000000,9000000,4700000,9300000,5600000,10000000,5300000,10500000,5600000,12100000,3100000,11900000,0.085,0,36213.0,40707.0,50618.0,55173.0,97770.0,99512.0,151188.0,153039.0,109377.0,127035.0,105693.0,132103.0,112917.0,127226.0,107977.0,119283.0,107008.0,115348.0,108555.0,111237.0,113057.0,114146.0,105541.0,114164.0,3820.795,1312791.578
13,carp-suite-intraepoch,5,512,12,1000000,1024,5400000,11100000,3400000,10200000,4400000,9800000,5000000,9700000,5400000,10600000,5800000,11900000,2800000,9400000,5400000,11100000,5800000,10000000,5200000,11400000,5200000,10900000,5300000,9500000,0.04,0,36187.0,38826.0,58365.0,61092.0,94447.0,94946.0,122693.0,123202.0,129377.99999999999,135160.0,117549.0,124898.0,109931.0,111771.0,102247.0,107090.0,100752.0,109023.0,102207.0,105783.0,111091.0,127537.0,96382.0,113158.0,7706.508000000001,1260192.9749999999
14,carp-suite-intraepoch,8,512,12,750000,1024,3300000,8100000,5100000,10400000,3800000,9400000,5500000,9400000,4600000,10300000,3000000,15900000,3800000,7200000,4900000,10400000,4300000,12000000,2900000,10300000,2900000,10200000,5600000,12300000,0.06,0,46833.0,47023.0,56533.0,62100.0,86293.0,100848.0,102517.0,119287.0,123180.0,131031.0,125994.0,128070.0,118287.0,123499.0,116589.0,124288.0,122100.0,133034.0,113937.0,128988.0,143996.0,152418.0,117451.0,118917.0,12412.259,1381912.931
15,carp-suite-intraepoch,6,512,12,1000000,2048,5600000,9200000,5600000,10800000,3400000,9700000,5700000,9500000,3000000,9200000,2700000,8100000,5200000,9200000,5600000,8500000,4200000,8800000,5500000,9700000,5800000,11600000,5800000,13700000,0.055,0,43065.0,44569.0,58500.0,65135.00000000001,141475.0,146840.0,117206.0,120625.0,119047.0,122451.0,108761.0,110523.0,99291.0,103425.0,121502.0,125353.0,100294.0,101790.0,109393.0,112472.0,114324.0,124675.0,105460.0,121304.0,5258.583,1304420.748
16,carp-suite-intraepoch,7,512,12,1000000,2048,2400000,8900000,4900000,9500000,5400000,9000000,5400000,9900000,4700000,9500000,5000000,9500000,4900000,9400000,5200000,9300000,4500000,10200000,5700000,10900000,5000000,9500000,5200000,10500000,0.072,0,51002.0,51224.0,50931.0,55213.0,117370.0,125299.0,113107.0,127497.0,124200.0,136315.0,115457.0,117144.0,132709.0,135735.0,116525.0,119346.0,116976.0,121998.0,123313.0,131021.99999999999,111934.0,114816.0,129263.0,134317.0,10247.662,1380172.0219999999
17,carp-suite-intraepoch,5,512,12,750000,512,2000000,10200000,2700000,12400000,2200000,10900000,2000000,10400000,2900000,10900000,1600000,9200000,3200000,10900000,2400000,10800000,2400000,10700000,1700000,11200000,2100000,14200000,1700000,9700000,0.055,0,35699.0,37259.0,62505.0,64337.0,112534.0,121111.0,124512.0,146603.0,139431.0,153382.0,122576.0,130414.99999999999,104871.0,119679.0,116102.0,129044.99999999999,132974.0,138968.0,115519.0,117573.0,116278.0,118290.0,120621.0,124383.0,16663.982,1417709.165
18,carp-suite-intraepoch,7,512,12,750000,1024,5500000,10300000,5400000,11700000,2800000,11800000,5300000,10000000,5400000,10600000,3900000,8500000,5800000,12600000,3200000,9300000,5400000,10600000,5200000,11000000,4300000,8600000,3300000,9100000,0.043,0,36643.0,41882.0,55291.0,60568.0,91334.0,91610.0,84978.0,88568.0,119219.0,122890.0,116380.0,120130.0,104757.0,108481.0,109628.0,113728.0,107715.0,112190.0,118749.0,119447.0,112108.0,113476.0,115996.0,119933.0,2113.422,1215015.383
19,carp-suite-intraepoch,6,512,12,750000,512,1700000,8900000,1700000,9500000,1400000,9600000,1700000,7800000,1800000,10900000,2200000,10900000,2100000,13300000,1600000,9900000,2000000,12600000,2000000,12800000,2700000,12900000,3100000,12400000,0.064,0,37658.0,41635.0,73131.0,82473.0,119352.0,133542.0,192589.0,201467.0,124368.0,130848.00000000001,128675.99999999999,135160.0,134203.0,134464.0,121114.0,128536.0,120260.0,127619.0,118596.0,124245.0,155011.0,160682.0,112020.0,112210.0,20453.746,1533334.5890000002
20,carp-suite-intraepoch,6,512,12,750000,1024,5900000,11400000,5200000,10700000,6000000,10500000,3300000,9900000,5900000,11600000,2600000,9300000,2800000,8500000,5700000,11300000,3100000,12000000,5800000,11800000,2700000,9300000,4900000,9000000,0.048,0,38863.0,43541.0,78454.0,92034.0,142857.0,152022.0,170130.0,170414.0,138412.0,142731.0,136497.0,149889.0,127064.0,136356.0,128233.0,128477.0,138676.0,145635.0,127310.0,136700.0,120183.0,127950.0,116520.0,127257.0,17976.911,1570982.9170000001
21,carp-suite-intraepoch,8,512,12,750000,2048,5400000,8900000,4500000,8800000,5000000,11400000,5800000,12700000,5800000,10500000,2900000,7800000,5600000,11500000,3600000,10000000,3700000,12500000,5800000,11700000,5600000,11100000,3600000,7200000,0.086,0,34028.0,34242.0,60079.0,60462.0,82794.0,83015.0,123795.0,127331.0,116262.0,124449.0,138897.0,143728.0,117438.0,123451.0,120417.0,134248.0,104712.0,112695.0,138616.0,147182.0,111319.0,121610.0,125857.0,135360.0,963.173,1348736.591
22,carp-suite-intraepoch,4,512,12,750000,1024,4000000,12900000,4500000,9400000,3300000,10100000,5600000,10600000,4099999,9200000,5700000,11300000,2800000,9300000,4900000,9600000,3000000,10400000,2300000,13800000,3600000,9300000,4400000,10400000,0.07,0,38217.0,43321.0,68437.0,74752.0,109698.0,122571.0,132439.0,137478.0,125919.0,133914.0,124287.0,136104.0,119934.0,123707.0,100276.0,114749.0,122829.0,143865.0,117059.0,125020.0,120480.0,121704.0,123538.0,127803.0,18779.037,1423768.804
23,carp-suite-intraepoch,4,512,12,750000,2048,5600000,9800000,5800000,12300000,5800000,9500000,5500000,8800000,5800000,10500000,4700000,8600000,2900000,9700000,5500000,9600000,5200000,12100000,5500000,10700000,6100000,9600000,3800000,9600000,0.087,0,40337.0,42273.0,55527.0,57450.0,90982.0,91200.0,85359.0,86789.0,120328.0,125954.0,139323.0,147071.0,110331.0,118077.0,120534.0,125059.0,103326.0,107727.0,89065.0,100083.0,109828.0,118307.0,109921.0,113974.0,1855.159,1235820.85
24,carp-suite-intraepoch,6,512,12,1000000,1024,5400000,12200000,5500000,11100000,5200000,10300000,5400000,11000000,4300000,9300000,4500000,10100000,5000000,9000000,2800000,8100000,2900000,9300000,5100000,10100000,3100000,9300000,5400000,11500000,0.07,0,37146.0,45611.0,61917.0,73181.0,115138.0,118146.0,118707.0,127076.0,120722.0,129036.0,143884.0,144248.0,127815.0,136508.0,111995.0,129942.0,116777.0,134878.0,127804.0,136584.0,112542.0,112865.0,118377.0,126420.0,9827.451,1424323.4
25,carp-suite-intraepoch,9,512,12,750000,2048,5900000,9700000,5100000,10900000,4200000,7400000,3600000,12200000,5700000,10400000,3700000,12700000,5600000,8800000,5700000,11100000,3600000,10100000,5800000,11300000,3500000,11900000,5600000,11400000,0.065,0,37610.0,43493.0,53837.0,59743.0,132925.0,133182.0,98648.0,106309.0,153243.0,163080.0,114501.0,116817.0,151691.0,156884.0,109407.0,114567.0,113040.0,116927.0,102984.0,115138.0,113232.0,129518.0,118268.0,129127.00000000001,1498.7930000000001,1386283.955
26,carp-suite-intraepoch,7,512,12,1000000,1024,3100000,8800000,5100000,9700000,5200000,10300000,5100000,10500000,5700000,10200000,5200000,12200000,4500000,10800000,3900000,8000000,3200000,9000000,5800000,11600000,5300000,10800000,5300000,11900000,0.07,0,43449.0,44395.0,51402.0,52392.0,86260.0,95030.0,108593.0,120887.0,103408.0,112686.0,121867.0,136754.0,105396.0,115003.0,118308.0,126190.0,109643.0,117483.0,99968.0,108700.0,103477.0,112251.0,100893.0,107859.0,18665.661,1268294.7140000002
27,carp-suite-intraepoch,5,512,12,750000,2048,6000000,10100000,2800000,10800000,4099999,9000000,3700000,11800000,5500000,8700000,4400000,10300000,3200000,9700000,5200000,10700000,5600000,10500000,5800000,12200000,5500000,8800000,5100000,8300000,0.031,0,38982.0,44490.0,57602.0,66039.0,119633.0,123634.0,104004.0,104142.0,103903.0,104150.0,140959.0,141261.0,116195.0,124460.0,111279.0,119830.0,108930.0,109556.0,120225.0,126398.0,109108.0,120884.0,99035.0,115359.0,19754.58,1319958.422
28,carp-suite-intraepoch,6,512,12,1000000,512,2500000,8900000,3500000,12800000,3600000,11000000,1800000,10300000,2400000,9400000,2700000,12300000,2600000,11600000,2100000,12100000,2100000,12300000,1800000,8800000,1500000,8700000,2400000,10500000,0.063,0,38206.0,41709.0,57608.0,64269.99999999999,104980.0,108194.0,117734.0,117995.0,181080.0,182088.0,112041.0,117785.0,102735.0,110866.0,113691.0,120735.0,143627.0,147415.0,105307.0,112084.0,110071.0,116868.0,114899.0,115193.0,11550.258,1366752.361
